ics;dcs;l2cs;icw;dcw;l2cw;iwidth;cbs;pn;energy;cycles;
16384;4096;262144;4;2;2;8;16;8;11.1284;2.7281e+07;
16384;4096;262144;4;2;2;8;16;16;11.2679;1.61131e+07;
16384;4096;262144;4;2;4;1;16;2;2.49131;2.15635e+08;
16384;4096;262144;4;2;4;1;16;4;2.52907;1.15121e+08;
16384;4096;262144;4;2;4;1;16;8;2.55022;5.9601e+07;
16384;4096;262144;4;2;4;1;16;16;2.63034;3.36744e+07;
16384;4096;262144;4;2;4;2;16;2;2.57296;1.48533e+08;
16384;4096;262144;4;2;4;2;16;4;2.60472;7.94052e+07;
16384;4096;262144;4;2;4;2;16;8;2.62533;4.13746e+07;
16384;4096;262144;4;2;4;2;16;16;2.70871;2.40834e+07;
16384;4096;262144;4;2;4;4;16;2;3.94598;1.12401e+08;
16384;4096;262144;4;2;4;4;16;4;3.9777;5.98921e+07;
16384;4096;262144;4;2;4;4;16;8;3.99642;3.10434e+07;
16384;4096;262144;4;2;4;4;16;16;4.08075;1.79742e+07;
16384;4096;262144;4;2;4;8;16;2;11.0475;9.48275e+07;
16384;4096;262144;4;2;4;8;16;4;11.0975;5.09493e+07;
16384;4096;262144;4;2;4;8;16;8;11.1462;2.71963e+07;
16384;4096;262144;4;2;4;8;16;16;11.2871;1.60918e+07;
16384;4096;262144;4;2;8;1;16;2;2.59739;2.15937e+08;
16384;4096;262144;4;2;8;1;16;4;2.6333;1.14893e+08;
16384;4096;262144;4;2;8;1;16;8;2.65555;5.95898e+07;
16384;4096;262144;4;2;8;1;16;16;2.73588;3.36715e+07;
16384;4096;262144;4;2;8;2;16;2;2.68003;1.48811e+08;
16384;4096;262144;4;2;8;2;16;4;2.70971;7.91865e+07;
16384;4096;262144;4;2;8;2;16;8;2.73157;4.13613e+07;
16384;4096;262144;4;2;8;2;16;16;2.81517;2.40808e+07;
16384;4096;262144;4;2;8;4;16;2;4.05625;1.12624e+08;
16384;4096;262144;4;2;8;4;16;4;4.08537;5.97007e+07;
16384;4096;262144;4;2;8;4;16;8;4.1045;3.09655e+07;
16384;4096;262144;4;2;8;4;16;16;4.1903;1.79711e+07;
16384;4096;262144;4;2;8;8;16;2;11.1429;9.48887e+07;
16384;4096;262144;4;2;8;8;16;4;11.1915;5.08652e+07;
16384;4096;262144;4;2;8;8;16;8;11.2413;2.71946e+07;
16384;4096;262144;4;2;8;8;16;16;11.3824;1.60913e+07;
16384;4096;262144;4;4;2;1;16;2;1.70338;2.15377e+08;
16384;4096;262144;4;4;2;1;16;4;1.74159;1.15055e+08;
16384;4096;262144;4;4;2;1;16;8;1.76504;5.97836e+07;
16384;4096;262144;4;4;2;1;16;16;1.84408;3.37112e+07;
16384;4096;262144;4;4;2;2;16;2;1.7439;1.48096e+08;
16384;4096;262144;4;4;2;2;16;4;1.77659;7.93316e+07;
16384;4096;262144;4;4;2;2;16;8;1.79982;4.15447e+07;
16384;4096;262144;4;4;2;2;16;16;1.88177;2.41112e+07;
16384;4096;262144;4;4;2;4;16;2;2.65937;1.1203e+08;
16384;4096;262144;4;4;2;4;16;4;2.69242;5.98746e+07;
16384;4096;262144;4;4;2;4;16;8;2.71552;3.12821e+07;
16384;4096;262144;4;4;2;4;16;16;2.79672;1.80097e+07;
16384;4096;262144;4;4;2;8;16;2;7.2914;9.47254e+07;
16384;4096;262144;4;4;2;8;16;4;7.34308;5.10101e+07;
16384;4096;262144;4;4;2;8;16;8;7.39323;2.72936e+07;
16384;4096;262144;4;4;2;8;16;16;7.5324;1.61227e+07;
16384;4096;262144;4;4;4;1;16;2;1.71661;2.15625e+08;
16384;4096;262144;4;4;4;1;16;4;1.75441;1.15104e+08;
16384;4096;262144;4;4;4;1;16;8;1.77555;5.95875e+07;
16384;4096;262144;4;4;4;1;16;16;1.85583;3.36686e+07;
16384;4096;262144;4;4;4;2;16;2;1.75793;1.48521e+08;
16384;4096;262144;4;4;4;2;16;4;1.78971;7.94039e+07;
16384;4096;262144;4;4;4;2;16;8;1.81027;4.1367e+07;
16384;4096;262144;4;4;4;2;16;16;1.8938;2.40801e+07;
16384;4096;262144;4;4;4;4;16;2;2.67416;1.12465e+08;
16384;4096;262144;4;4;4;4;16;4;2.70606;5.99461e+07;
16384;4096;262144;4;4;4;4;16;8;2.72464;3.1064e+07;
16384;4096;262144;4;4;4;4;16;16;2.80877;1.79846e+07;
16384;4096;262144;4;4;4;8;16;2;7.30365;9.48596e+07;
16384;4096;262144;4;4;4;8;16;4;7.35353;5.09651e+07;
16384;4096;262144;4;4;4;8;16;8;7.40229;2.72128e+07;
16384;4096;262144;4;4;4;8;16;16;7.54254;1.60997e+07;
16384;4096;262144;4;4;8;1;16;2;1.77638;2.15925e+08;
16384;4096;262144;4;4;8;1;16;4;1.81233;1.14875e+08;
16384;4096;262144;4;4;8;1;16;8;1.83457;5.95768e+07;
16384;4096;262144;4;4;8;1;16;16;1.91496;3.36646e+07;
16384;4096;262144;4;4;8;2;16;2;1.8183;1.48794e+08;
16384;4096;262144;4;4;8;2;16;4;1.84799;7.91839e+07;
16384;4096;262144;4;4;8;2;16;8;1.8698;4.13546e+07;
16384;4096;262144;4;4;8;2;16;16;1.95347;2.40775e+07;
16384;4096;262144;4;4;8;4;16;2;2.7358;1.12685e+08;
16384;4096;262144;4;4;8;4;16;4;2.76524;5.9754e+07;
16384;4096;262144;4;4;8;4;16;8;2.78392;3.09748e+07;
16384;4096;262144;4;4;8;4;16;16;2.86959;1.79815e+07;
16384;4096;262144;4;4;8;8;16;2;7.35717;9.4923e+07;
16384;4096;262144;4;4;8;8;16;4;7.4056;5.08802e+07;
16384;4096;262144;4;4;8;8;16;8;7.45546;2.72098e+07;
16384;4096;262144;4;4;8;8;16;16;7.59575;1.60982e+07;
16384;4096;262144;4;8;2;1;16;2;1.44941;2.15363e+08;
16384;4096;262144;4;8;2;1;16;4;1.48843;1.15044e+08;
16384;4096;262144;4;8;2;1;16;8;1.51243;5.97796e+07;
16384;4096;262144;4;8;2;1;16;16;1.59324;3.3709e+07;
16384;4096;262144;4;8;2;2;16;2;1.47081;1.48086e+08;
16384;4096;262144;4;8;2;2;16;4;1.50408;7.93274e+07;
16384;4096;262144;4;8;2;2;16;8;1.52772;4.15412e+07;
16384;4096;262144;4;8;2;2;16;16;1.61122;2.41087e+07;
16384;4096;262144;4;8;2;4;16;2;2.70173;1.12053e+08;
16384;4096;262144;4;8;2;4;16;4;2.73543;5.98836e+07;
16384;4096;262144;4;8;2;4;16;8;2.75903;3.12863e+07;
16384;4096;262144;4;8;2;4;16;16;2.84182;1.80108e+07;
16384;4096;262144;4;8;2;8;16;2;5.98118;9.47348e+07;
16384;4096;262144;4;8;2;8;16;4;6.0334;5.10066e+07;
16384;4096;262144;4;8;2;8;16;8;6.08439;2.72947e+07;
16384;4096;262144;4;8;2;8;16;16;6.22544;1.61232e+07;
16384;4096;262144;4;8;4;1;16;2;1.45907;2.15612e+08;
16384;4096;262144;4;8;4;1;16;4;1.49764;1.1509e+08;
16384;4096;262144;4;8;4;1;16;8;1.51932;5.95847e+07;
16384;4096;262144;4;8;4;1;16;16;1.60135;3.36666e+07;
16384;4096;262144;4;8;4;2;16;2;1.48123;1.48511e+08;
16384;4096;262144;4;8;4;2;16;4;1.51353;7.93936e+07;
16384;4096;262144;4;8;4;2;16;8;1.53451;4.13641e+07;
16384;4096;262144;4;8;4;2;16;16;1.61959;2.40778e+07;
16384;4096;262144;4;8;4;4;16;2;2.71662;1.12485e+08;
16384;4096;262144;4;8;4;4;16;4;2.74915;5.99526e+07;
16384;4096;262144;4;8;4;4;16;8;2.76809;3.10645e+07;
16384;4096;262144;4;8;4;4;16;16;2.85395;1.79856e+07;
16384;4096;262144;4;8;4;8;16;2;5.99023;9.48696e+07;
16384;4096;262144;4;8;4;8;16;4;6.04069;5.09644e+07;
16384;4096;262144;4;8;4;8;16;8;6.09027;2.72163e+07;
16384;4096;262144;4;8;4;8;16;16;6.23231;1.61008e+07;
16384;4096;262144;4;8;8;1;16;2;1.502;2.1591e+08;
16384;4096;262144;4;8;8;1;16;4;1.53864;1.1486e+08;
16384;4096;262144;4;8;8;1;16;8;1.56145;5.9573e+07;
16384;4096;262144;4;8;8;1;16;16;1.64357;3.36624e+07;
16384;4096;262144;4;8;8;2;16;2;1.52463;1.48785e+08;
16384;4096;262144;4;8;8;2;16;4;1.55474;7.91739e+07;
16384;4096;262144;4;8;8;2;16;8;1.577;4.13516e+07;
16384;4096;262144;4;8;8;2;16;16;1.6622;2.40751e+07;
16384;4096;262144;4;8;8;4;16;2;2.77873;1.12708e+08;
16384;4096;262144;4;8;8;4;16;4;2.8087;5.97592e+07;
16384;4096;262144;4;8;8;4;16;8;2.82778;3.09756e+07;
16384;4096;262144;4;8;8;4;16;16;2.91521;1.79828e+07;
16384;4096;262144;4;8;8;8;16;2;6.02855;9.49342e+07;
16384;4096;262144;4;8;8;8;16;4;6.07744;5.08794e+07;
16384;4096;262144;4;8;8;8;16;8;6.12814;2.72134e+07;
16384;4096;262144;4;8;8;8;16;16;6.27023;1.60995e+07;
16384;8192;32768;1;2;2;1;16;2;4.60991;1.18447e+09;
16384;8192;32768;1;2;2;1;16;4;4.43099;5.58355e+08;
16384;8192;32768;1;2;2;1;16;8;3.85425;2.24452e+08;
16384;8192;32768;1;2;2;1;16;16;3.32725;8.73856e+07;
16384;8192;32768;1;2;2;2;16;2;4.14897;6.80491e+08;
16384;8192;32768;1;2;2;2;16;4;4.01973;3.19526e+08;
16384;8192;32768;1;2;2;2;16;8;3.75923;1.38664e+08;
16384;8192;32768;1;2;2;2;16;16;3.57055;6.17841e+07;
16384;8192;32768;1;2;2;4;16;2;5.6254;4.03221e+08;
16384;8192;32768;1;2;2;4;16;4;5.55392;1.93426e+08;
16384;8192;32768;1;2;2;4;16;8;5.30891;8.25826e+07;
16384;8192;32768;1;2;2;4;16;16;5.22565;3.89662e+07;
16384;8192;32768;1;2;2;8;16;2;14.0706;1.88748e+08;
16384;8192;32768;1;2;2;8;16;4;14.0679;9.4183e+07;
16384;8192;32768;1;2;2;8;16;8;14.0105;4.49379e+07;
16384;8192;32768;1;2;2;8;16;16;14.1925;2.56139e+07;
16384;8192;32768;1;2;4;1;16;2;3.3265;6.94583e+08;
16384;8192;32768;1;2;4;1;16;4;2.93243;2.73041e+08;
16384;8192;32768;1;2;4;1;16;8;2.76883;1.21279e+08;
16384;8192;32768;1;2;4;1;16;16;2.53655;4.9844e+07;
16384;8192;32768;1;2;4;2;16;2;3.42434;4.44528e+08;
16384;8192;32768;1;2;4;2;16;4;3.11953;1.74038e+08;
16384;8192;32768;1;2;4;2;16;8;3.0335;8.03636e+07;
16384;8192;32768;1;2;4;2;16;16;2.9415;3.66351e+07;
16384;8192;32768;1;2;4;4;16;2;5.1251;2.86793e+08;
16384;8192;32768;1;2;4;4;16;4;4.93385;1.2213e+08;
16384;8192;32768;1;2;4;4;16;8;4.89313;5.89874e+07;
16384;8192;32768;1;2;4;4;16;16;4.90636;2.99187e+07;
16384;8192;32768;1;2;4;8;16;2;13.7366;1.40832e+08;
16384;8192;32768;1;2;4;8;16;4;13.7289;7.00245e+07;
16384;8192;32768;1;2;4;8;16;8;13.7647;3.63411e+07;
16384;8192;32768;1;2;4;8;16;16;13.835;1.93528e+07;
16384;8192;32768;1;2;8;1;16;2;3.17776;6.13252e+08;
16384;8192;32768;1;2;8;1;16;4;2.87675;2.4981e+08;
16384;8192;32768;1;2;8;1;16;8;2.70826;1.09276e+08;
16384;8192;32768;1;2;8;1;16;16;2.62115;5.06069e+07;
16384;8192;32768;1;2;8;2;16;2;3.28645;3.79111e+08;
16384;8192;32768;1;2;8;2;16;4;3.07093;1.55274e+08;
16384;8192;32768;1;2;8;2;16;8;3.01164;7.31479e+07;
16384;8192;32768;1;2;8;2;16;16;2.94007;3.381e+07;
16384;8192;32768;1;2;8;4;16;2;4.97892;2.39134e+08;
16384;8192;32768;1;2;8;4;16;4;4.85298;1.05355e+08;
16384;8192;32768;1;2;8;4;16;8;4.84778;5.25751e+07;
16384;8192;32768;1;2;8;4;16;16;4.83051;2.58844e+07;
16384;8192;32768;1;2;8;8;16;2;13.607;1.14665e+08;
16384;8192;32768;1;2;8;8;16;4;13.6439;5.98112e+07;
16384;8192;32768;1;2;8;8;16;8;13.6765;3.10781e+07;
16384;8192;32768;1;2;8;8;16;16;13.7997;1.76427e+07;
16384;8192;32768;1;4;2;1;16;2;3.86981;1.18447e+09;
16384;8192;32768;1;4;2;1;16;4;3.69222;5.58379e+08;
16384;8192;32768;1;4;2;1;16;8;2.87514;2.0134e+08;
16384;8192;32768;1;4;2;1;16;16;2.66877;9.07845e+07;
16384;8192;32768;1;4;2;2;16;2;3.16245;6.8049e+08;
16384;8192;32768;1;4;2;2;16;4;3.03807;3.20182e+08;
16384;8192;32768;1;4;2;2;16;8;2.76323;1.3776e+08;
16384;8192;32768;1;4;2;2;16;16;2.38087;5.35592e+07;
16384;8192;32768;1;4;2;4;16;2;4.53458;4.03274e+08;
16384;8192;32768;1;4;2;4;16;4;4.46822;1.93948e+08;
16384;8192;32768;1;4;2;4;16;8;4.23731;8.3503e+07;
16384;8192;32768;1;4;2;4;16;16;4.15984;3.95361e+07;
16384;8192;32768;1;4;2;8;16;2;7.99104;1.89074e+08;
16384;8192;32768;1;4;2;8;16;4;7.97805;9.36711e+07;
16384;8192;32768;1;4;2;8;16;8;7.93488;4.51775e+07;
16384;8192;32768;1;4;2;8;16;16;8.10715;2.56091e+07;
16384;8192;32768;1;4;4;1;16;2;2.5861;6.947e+08;
16384;8192;32768;1;4;4;1;16;4;2.18996;2.72154e+08;
16384;8192;32768;1;4;4;1;16;8;2.04623;1.22494e+08;
16384;8192;32768;1;4;4;1;16;16;1.89687;5.41916e+07;
16384;8192;32768;1;4;4;2;16;2;2.433;4.44654e+08;
16384;8192;32768;1;4;4;2;16;4;2.12471;1.7309e+08;
16384;8192;32768;1;4;4;2;16;8;2.04487;8.0233e+07;
16384;8192;32768;1;4;4;2;16;16;1.95442;3.65352e+07;
16384;8192;32768;1;4;4;4;16;2;4.03831;2.87431e+08;
16384;8192;32768;1;4;4;4;16;4;3.84015;1.21313e+08;
16384;8192;32768;1;4;4;4;16;8;3.80898;5.90315e+07;
16384;8192;32768;1;4;4;4;16;16;3.81949;2.98399e+07;
16384;8192;32768;1;4;4;8;16;2;7.64953;1.40722e+08;
16384;8192;32768;1;4;4;8;16;4;7.64363;7.00843e+07;
16384;8192;32768;1;4;4;8;16;8;7.67959;3.6352e+07;
16384;8192;32768;1;4;4;8;16;16;7.74971;1.93867e+07;
16384;8192;32768;1;4;8;1;16;2;2.39913;6.13179e+08;
16384;8192;32768;1;4;8;1;16;4;2.10109;2.49936e+08;
16384;8192;32768;1;4;8;1;16;8;1.92479;1.08356e+08;
16384;8192;32768;1;4;8;1;16;16;1.83214;4.98e+07;
16384;8192;32768;1;4;8;2;16;2;2.25629;3.79067e+08;
16384;8192;32768;1;4;8;2;16;4;2.03968;1.54818e+08;
16384;8192;32768;1;4;8;2;16;8;1.98802;7.3369e+07;
16384;8192;32768;1;4;8;2;16;16;1.93508;3.45914e+07;
16384;8192;32768;1;4;8;4;16;2;3.86922;2.39009e+08;
16384;8192;32768;1;4;8;4;16;4;3.74511;1.05319e+08;
16384;8192;32768;1;4;8;4;16;8;3.72849;5.18391e+07;
16384;8192;32768;1;4;8;4;16;16;3.72101;2.57603e+07;
16384;8192;32768;1;4;8;8;16;2;7.48669;1.14588e+08;
16384;8192;32768;1;4;8;8;16;4;7.52252;5.97869e+07;
16384;8192;32768;1;4;8;8;16;8;7.55807;3.11592e+07;
16384;8192;32768;1;4;8;8;16;16;7.67791;1.76636e+07;
16384;8192;32768;1;8;2;1;16;2;3.63674;1.18447e+09;
16384;8192;32768;1;8;2;1;16;4;3.45751;5.58378e+08;
16384;8192;32768;1;8;2;1;16;8;2.6329;2.01331e+08;
16384;8192;32768;1;8;2;1;16;16;2.47134;9.29737e+07;
16384;8192;32768;1;8;2;2;16;2;2.82102;6.80489e+08;
16384;8192;32768;1;8;2;2;16;4;2.69568;3.2018e+08;
16384;8192;32768;1;8;2;2;16;8;2.20735;1.21011e+08;
16384;8192;32768;1;8;2;2;16;16;2.08199;5.5461e+07;
16384;8192;32768;1;8;2;4;16;2;3.57796;4.03278e+08;
16384;8192;32768;1;8;2;4;16;4;3.51176;1.94e+08;
16384;8192;32768;1;8;2;4;16;8;3.28546;8.38403e+07;
16384;8192;32768;1;8;2;4;16;16;3.2009;3.94955e+07;
16384;8192;32768;1;8;2;8;16;2;7.33721;1.88748e+08;
16384;8192;32768;1;8;2;8;16;4;7.33274;9.40955e+07;
16384;8192;32768;1;8;2;8;16;8;7.2681;4.46526e+07;
16384;8192;32768;1;8;2;8;16;16;7.45243;2.55481e+07;
16384;8192;32768;1;8;4;1;16;2;2.33716;6.94706e+08;
16384;8192;32768;1;8;4;1;16;4;1.94059;2.72753e+08;
16384;8192;32768;1;8;4;1;16;8;1.78513;1.21787e+08;
16384;8192;32768;1;8;4;1;16;16;1.67054;5.55081e+07;
16384;8192;32768;1;8;4;2;16;2;2.08197;4.44649e+08;
16384;8192;32768;1;8;4;2;16;4;1.77067;1.72934e+08;
16384;8192;32768;1;8;4;2;16;8;1.68799;7.99458e+07;
16384;8192;32768;1;8;4;2;16;16;1.64109;3.81054e+07;
16384;8192;32768;1;8;4;4;16;2;3.07364;2.87437e+08;
16384;8192;32768;1;8;4;4;16;4;2.87548;1.21367e+08;
16384;8192;32768;1;8;4;4;16;8;2.84911;5.92924e+07;
16384;8192;32768;1;8;4;4;16;16;2.85845;2.99288e+07;
16384;8192;32768;1;8;4;8;16;2;6.9964;1.40771e+08;
16384;8192;32768;1;8;4;8;16;4;6.9893;7.00223e+07;
16384;8192;32768;1;8;4;8;16;8;7.02599;3.6342e+07;
16384;8192;32768;1;8;4;8;16;16;7.09554;1.93689e+07;
16384;8192;32768;1;8;8;1;16;2;2.13317;6.1317e+08;
16384;8192;32768;1;8;8;1;16;4;1.833;2.50047e+08;
16384;8192;32768;1;8;8;1;16;8;1.6674;1.09524e+08;
16384;8192;32768;1;8;8;1;16;16;1.57351;5.03457e+07;
16384;8192;32768;1;8;8;2;16;2;1.88857;3.79065e+08;
16384;8192;32768;1;8;8;2;16;4;1.67144;1.54977e+08;
16384;8192;32768;1;8;8;2;16;8;1.6164;7.31773e+07;
16384;8192;32768;1;8;8;2;16;16;1.56091;3.43917e+07;
16384;8192;32768;1;8;8;4;16;2;2.8813;2.39009e+08;
16384;8192;32768;1;8;8;4;16;4;2.75362;1.04958e+08;
16384;8192;32768;1;8;8;4;16;8;2.73842;5.1723e+07;
16384;8192;32768;1;8;8;4;16;16;2.73567;2.58038e+07;
16384;8192;32768;1;8;8;8;16;2;6.82902;1.14635e+08;
16384;8192;32768;1;8;8;8;16;4;6.86528;5.98411e+07;
16384;8192;32768;1;8;8;8;16;8;6.89858;3.11047e+07;
16384;8192;32768;1;8;8;8;16;16;7.01977;1.76554e+07;
16384;8192;32768;2;2;2;1;16;2;4.90303;1.20939e+09;
16384;8192;32768;2;2;2;1;16;4;4.71004;5.68276e+08;
16384;8192;32768;2;2;2;1;16;8;4.20215;2.35939e+08;
16384;8192;32768;2;2;2;1;16;16;3.5548;8.74406e+07;
16384;8192;32768;2;2;2;2;16;2;4.34788;6.9383e+08;
16384;8192;32768;2;2;2;2;16;4;4.20802;3.24566e+08;
16384;8192;32768;2;2;2;2;16;8;3.79682;1.29302e+08;
16384;8192;32768;2;2;2;2;16;16;3.77915;6.38679e+07;
16384;8192;32768;2;2;2;4;16;2;5.7814;4.11844e+08;
16384;8192;32768;2;2;2;4;16;4;5.6976;1.96372e+08;
16384;8192;32768;2;2;2;4;16;8;5.44433;8.35878e+07;
16384;8192;32768;2;2;2;4;16;16;5.35702;3.93312e+07;
16384;8192;32768;2;2;2;8;16;2;14.1152;1.87857e+08;
16384;8192;32768;2;2;2;8;16;4;14.1101;9.36757e+07;
16384;8192;32768;2;2;2;8;16;8;14.0593;4.48084e+07;
16384;8192;32768;2;2;2;8;16;16;14.2366;2.54733e+07;
16384;8192;32768;2;2;4;1;16;2;3.78092;7.788e+08;
16384;8192;32768;2;2;4;1;16;4;3.307;3.00115e+08;
16384;8192;32768;2;2;4;1;16;8;3.12346;1.32947e+08;
16384;8192;32768;2;2;4;1;16;16;2.99336;6.04099e+07;
16384;8192;32768;2;2;4;2;16;2;3.70964;4.84013e+08;
16384;8192;32768;2;2;4;2;16;4;3.35524;1.85905e+08;
16384;8192;32768;2;2;4;2;16;8;3.25966;8.55426e+07;
16384;8192;32768;2;2;4;2;16;16;3.1233;3.75078e+07;
16384;8192;32768;2;2;4;4;16;2;5.33056;3.05563e+08;
16384;8192;32768;2;2;4;4;16;4;5.09449;1.26467e+08;
16384;8192;32768;2;2;4;4;16;8;5.04074;6.04158e+07;
16384;8192;32768;2;2;4;4;16;16;5.03791;3.02145e+07;
16384;8192;32768;2;2;4;8;16;2;13.8128;1.44126e+08;
16384;8192;32768;2;2;4;8;16;4;13.7769;6.97184e+07;
16384;8192;32768;2;2;4;8;16;8;13.8154;3.62801e+07;
16384;8192;32768;2;2;4;8;16;16;13.8971;1.95281e+07;
16384;8192;32768;2;2;8;1;16;2;3.7643;7.42487e+08;
16384;8192;32768;2;2;8;1;16;4;3.45204;3.12218e+08;
16384;8192;32768;2;2;8;1;16;8;3.20063;1.32659e+08;
16384;8192;32768;2;2;8;1;16;16;2.9835;5.62714e+07;
16384;8192;32768;2;2;8;2;16;2;3.67169;4.46445e+08;
16384;8192;32768;2;2;8;2;16;4;3.40316;1.80563e+08;
16384;8192;32768;2;2;8;2;16;8;3.28204;8.09125e+07;
16384;8192;32768;2;2;8;2;16;16;3.13358;3.47294e+07;
16384;8192;32768;2;2;8;4;16;2;5.22229;2.63934e+08;
16384;8192;32768;2;2;8;4;16;4;5.06198;1.13919e+08;
16384;8192;32768;2;2;8;4;16;8;5.03461;5.56286e+07;
16384;8192;32768;2;2;8;4;16;16;4.98396;2.65223e+07;
16384;8192;32768;2;2;8;8;16;2;13.6913;1.18653e+08;
16384;8192;32768;2;2;8;8;16;4;13.7139;6.08163e+07;
16384;8192;32768;2;2;8;8;16;8;13.7362;3.12402e+07;
16384;8192;32768;2;2;8;8;16;16;13.8642;1.78085e+07;
16384;8192;32768;2;4;2;1;16;2;4.03489;1.20939e+09;
16384;8192;32768;2;4;2;1;16;4;3.84346;5.68256e+08;
16384;8192;32768;2;4;2;1;16;8;3.34005;2.36016e+08;
16384;8192;32768;2;4;2;1;16;16;2.71593;8.83372e+07;
16384;8192;32768;2;4;2;2;16;2;3.27276;6.93827e+08;
16384;8192;32768;2;4;2;2;16;4;3.14716;3.26676e+08;
16384;8192;32768;2;4;2;2;16;8;2.78794;1.34288e+08;
16384;8192;32768;2;4;2;2;16;16;2.51728;5.62677e+07;
16384;8192;32768;2;4;2;4;16;2;4.65103;4.11848e+08;
16384;8192;32768;2;4;2;4;16;4;4.56151;1.95608e+08;
16384;8192;32768;2;4;2;4;16;8;4.32096;8.37707e+07;
16384;8192;32768;2;4;2;4;16;16;4.18044;3.78931e+07;
16384;8192;32768;2;4;2;8;16;2;8.00419;1.8782e+08;
16384;8192;32768;2;4;2;8;16;4;7.98781;9.28503e+07;
16384;8192;32768;2;4;2;8;16;8;7.93721;4.44678e+07;
16384;8192;32768;2;4;2;8;16;16;8.12652;2.55489e+07;
16384;8192;32768;2;4;4;1;16;2;2.90915;7.7884e+08;
16384;8192;32768;2;4;4;1;16;4;2.44153;3.00664e+08;
16384;8192;32768;2;4;4;1;16;8;2.18306;1.25919e+08;
16384;8192;32768;2;4;4;1;16;16;2.03062;5.57512e+07;
16384;8192;32768;2;4;4;2;16;2;2.62691;4.84115e+08;
16384;8192;32768;2;4;4;2;16;4;2.2825;1.8703e+08;
16384;8192;32768;2;4;4;2;16;8;2.18709;8.59633e+07;
16384;8192;32768;2;4;4;2;16;16;2.04584;3.7393e+07;
16384;8192;32768;2;4;4;4;16;2;4.1991;3.05442e+08;
16384;8192;32768;2;4;4;4;16;4;3.96938;1.26682e+08;
16384;8192;32768;2;4;4;4;16;8;3.91204;6.02235e+07;
16384;8192;32768;2;4;4;4;16;16;3.91264;3.01818e+07;
16384;8192;32768;2;4;4;8;16;2;7.69681;1.44125e+08;
16384;8192;32768;2;4;4;8;16;4;7.66094;6.96864e+07;
16384;8192;32768;2;4;4;8;16;8;7.70319;3.6368e+07;
16384;8192;32768;2;4;4;8;16;16;7.77914;1.95024e+07;
16384;8192;32768;2;4;8;1;16;2;2.84685;7.42491e+08;
16384;8192;32768;2;4;8;1;16;4;2.5364;3.12192e+08;
16384;8192;32768;2;4;8;1;16;8;2.30825;1.34532e+08;
16384;8192;32768;2;4;8;1;16;16;2.08072;5.65515e+07;
16384;8192;32768;2;4;8;2;16;2;2.54297;4.4646e+08;
16384;8192;32768;2;4;8;2;16;4;2.27524;1.80358e+08;
16384;8192;32768;2;4;8;2;16;8;2.16364;8.13668e+07;
16384;8192;32768;2;4;8;2;16;16;2.08152;3.74456e+07;
16384;8192;32768;2;4;8;4;16;2;4.06839;2.64055e+08;
16384;8192;32768;2;4;8;4;16;4;3.91463;1.1447e+08;
16384;8192;32768;2;4;8;4;16;8;3.88126;5.5471e+07;
16384;8192;32768;2;4;8;4;16;16;3.83953;2.66354e+07;
16384;8192;32768;2;4;8;8;16;2;7.53984;1.18622e+08;
16384;8192;32768;2;4;8;8;16;4;7.56124;6.0786e+07;
16384;8192;32768;2;4;8;8;16;8;7.58393;3.12178e+07;
16384;8192;32768;2;4;8;8;16;16;7.70955;1.77994e+07;
16384;8192;32768;2;8;2;1;16;2;3.75477;1.20939e+09;
16384;8192;32768;2;8;2;1;16;4;3.5617;5.68255e+08;
16384;8192;32768;2;8;2;1;16;8;3.05353;2.35994e+08;
16384;8192;32768;2;8;2;1;16;16;2.42374;8.83276e+07;
16384;8192;32768;2;8;2;2;16;2;2.89862;6.93827e+08;
16384;8192;32768;2;8;2;2;16;4;2.77552;3.27211e+08;
16384;8192;32768;2;8;2;2;16;8;2.43926;1.36583e+08;
16384;8192;32768;2;8;2;2;16;16;2.13055;5.59801e+07;
16384;8192;32768;2;8;2;4;16;2;3.65842;4.11848e+08;
16384;8192;32768;2;8;2;4;16;4;3.56829;1.95573e+08;
16384;8192;32768;2;8;2;4;16;8;3.36536;8.59575e+07;
16384;8192;32768;2;8;2;4;16;16;3.33987;4.22213e+07;
16384;8192;32768;2;8;2;8;16;2;7.3489;1.87727e+08;
16384;8192;32768;2;8;2;8;16;4;7.35072;9.40519e+07;
16384;8192;32768;2;8;2;8;16;8;7.30005;4.50891e+07;
16384;8192;32768;2;8;2;8;16;16;7.47013;2.55153e+07;
16384;8192;32768;2;8;4;1;16;2;2.61391;7.78847e+08;
16384;8192;32768;2;8;4;1;16;4;2.14666;3.01539e+08;
16384;8192;32768;2;8;4;1;16;8;1.98127;1.35251e+08;
16384;8192;32768;2;8;4;1;16;16;1.64971;5.20766e+07;
16384;8192;32768;2;8;4;2;16;2;2.24303;4.84114e+08;
16384;8192;32768;2;8;4;2;16;4;1.89783;1.87274e+08;
16384;8192;32768;2;8;4;2;16;8;1.79574;8.55809e+07;
16384;8192;32768;2;8;4;2;16;16;1.6561;3.72753e+07;
16384;8192;32768;2;8;4;4;16;2;3.19697;3.05321e+08;
16384;8192;32768;2;8;4;4;16;4;2.96938;1.26939e+08;
16384;8192;32768;2;8;4;4;16;8;2.90714;6.00476e+07;
16384;8192;32768;2;8;4;4;16;16;2.91106;3.01678e+07;
16384;8192;32768;2;8;4;8;16;2;7.04005;1.44103e+08;
